Engine_Size,Mileage,Horsepower,Torque,Price,Brand_Audi,Brand_BMW,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Tesla,Brand_Toyota,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Body_Type_Convertible,Body_Type_Coupe,Body_Type_Hatchback,Body_Type_SUV,Body_Type_Sedan,Car_Model_Economy,Car_Model_Luxury,Car_Model_Sports,Car_Model_Standard
2113.15,15.22,142.79,291.36,2207556.36,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2981.78,10.49,131.94,211.86,2609323.45,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2167.58,12.59,140.33,179.975,1788684.15,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1818.57,2.85,122.47,199.92,1753541.68,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1236.27,16.18,117.55,194.13,1043396.55,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1890.29,15.13,177.7,50.68,1209734.28,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2117.46,15.94,182.52,205.68,505869.54,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1806.21,17.52,114.33,190.12,1339256.99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1167.31,16.93,129.51,155.55,470736.96,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1574.72,14.45,123.27,171.79,2040483.09,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2727.27,15.24,55.53,175.91,1694199.43,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2717,7.98,106.54,169.2,486915.38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1556.68,12.08,183.99,305.38,1405068.15,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2336.38,15.25,90.01,157.75,2483827.81,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1410.71,15.095,204.58,190.16,1437166.92,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2702.16,19.3,166.89,155.77,1000814.53,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2122.62,11.71,136.06,227.01,607248.87,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2474.82,16.08,142.43,190.61,622176.69,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1142.45,15.095,83.31,163.21,1767789.98,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
2338.82,18.73,109.39,64.44,1283063.69,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1996.16,19.5,177.66,194.6,1324502.93,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2425.96,18.47,95.42,161.43,1285126.67,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2457.43,4.47,162.45,179.975,1429880.03,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2032.89,20.97,64.92,109.05,886418.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1699.59,22.64,72.07,266,1658052.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2389.85,12.59,196.06,231.4,788646.88,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1969.92,16.18,119.53,265.84,1122078.77,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1563.61,10.55,98.46,248.82,2005413.85,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1539.92,5.26,174.51,215.54,1688102.5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1261.42,11.31,169.83,111.46,1842840.92,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1744.85,12.3,156.83,290.6,2575194.2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2551.35,15.095,97.2,124.34,1470172.99,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2088.91,10.21,119.96,163.9,1510730.13,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2000.275,11.33,132.47,222.41,1367839.52,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2402.43,14.94,147.78,179.975,1278292.93,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1583.76,11.15,99.66,214.33,994704.59,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2047.68,17.72,126.83,179.975,1542032.41,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1910.18,18.41,130.7,143.58,1677524.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2389.57,15.095,171.47,179.975,1705385.17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1211.39,20.63,150.18,177.64,1532181.91,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1574.9,16.22,59.73,170.29,1963085.4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1180.88,11.9,111.45,137.19,1514718.35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1870.2,16.47,82.85,194.68,1295349.06,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2605.71,16.63,142.72,179.975,1036505.91,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1747.28,12.43,156.93,179.03,725512.39,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1744.66,18.92,124.06,202.9,2230207.59,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2435.86,8.01,109.27,285.81,1150472.69,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2534.27,13.78,122.77,144.3,1037166.43,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1955.71,17.78,128.36,182.59,1291230.89,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2342.36,13.56,94.4,141.13,1360805.61,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1461.52,15.095,71.25,197.68,2319256.22,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2688.99,14.31,37.99,145.89,1335926.45,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3074.35,10.82,170.69,148.47,2816691.78,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
2260.61,20.87,139.85,92.43,1531848.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
957.83,9.91,134.5,185.87,2528514.12,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2000.275,16.59,170.61,205.79,1946964.64,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2306.41,17.07,69.78,291.63,1680518.71,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1789.26,10.26,50.57,208.17,2288924.07,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2636.1,15.37,135.37,153.02,2061114.9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2294.08,10.45,131.73,98.42,1817339.54,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1646.76,21.96,50.75,106.72,2658797,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2016.13,9.31,119.96,102.26,1250803.64,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1553.08,11.73,103.99,292.68,1002543.16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1908.71,8.88,87.72,197.27,1161884.63,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1722.7,8.21,106.66,145.02,2376136.6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2587.38,22.96,22.34,179.975,2225380.01,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
3058.01,15.095,96.35,128.63,1237369.05,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1284.41,15.7,91.83,143.44,322674.36,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1038.39,11.72,142.28,258.98,1397077.48,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1877.41,19.54,113.67,178.2,993367.85,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2000.275,10.88,145.55,93.15,1253032.01,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2023.11,18.97,18.02,318.63,972795.48,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2374.47,15.095,119.96,179.975,695230.96,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2747.07,11.78,142.24,144.55,2441602.18,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2100.7,18.79,107.65,258.61,1158165.9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1903.42,19.32,153.82,204.91,2206333.9,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1010.81,17.99,47.82,151.8,1389314.55,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2013.09,9.75,149.24,106.12,934597.9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2035.64,12.77,94.43,122,1754534.19,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2319.48,15.78,90.55,125.61,1304471.57,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1645.76,10.75,159.64,180.42,1396449.45,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1782.47,21.85,166.48,191.46,1572452.97,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1261,2.99,161.39,171.08,1093893.58,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
854.35,11.11,201.55,177.65,689431.82,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1445.75,12.45,170.67,116.96,1474365.19,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1214.84,15.095,88.18,197.59,1981958.85,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2168.36,8.02,125.67,256.83,1049204.37,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1740.93,18.13,105.59,170.23,1576981.13,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1730.88,15.15,201.16,169.06,2252753.57,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1507.79,22.87,164.19,184.98,1455117.56,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2000.275,22.73,112.44,247.09,1543047.19,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2754.16,17.17,155.12,126.32,1527606.18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1499.86,16.57,70.71,267.05,1158827.79,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1793.79,15.33,130.01,205.27,1003322.74,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1272.55,15.095,82.48,181.72,1005368.82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2485.97,8.03,52.46,252.79,1684091.6,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2071.71,15.5,151.38,109.08,1878936.18,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2000.275,18.08,156.34,211.32,1902541.12,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1803.89,16.45,138.29,205.82,1310728.57,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2839.09,10.54,112.68,123.87,2046654.27,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1963.52,19.69,69.35,207.64,1653681.91,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1909.13,22.41,73.55,197,1535371.11,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1529.31,19.69,81.23,169.28,1495863.915,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1052.71,19.95,110.65,231.77,1091295.19,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1919.98,12.2,163.05,145.69,739451.05,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2162.74,20.38,162.42,196.22,1813536.75,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2549.79,15.73,54.06,172.1,1547516.67,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
875.75,17.56,92.27,143.12,964006.81,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1437.45,16.83,91.19,210.17,1652181.28,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1709.63,14.39,18.74,167.54,788253.82,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1998.26,10.7,142.64,91.62,978118.45,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1927.48,14.59,110.15,71.94,1144889.33,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1939.16,19.93,115.47,227.34,1770068.16,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2204.05,12.79,173.83,106.76,2199720.84,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2000.275,19.47,123.53,196.76,1206995.78,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2467.07,18.69,102.77,183.3,2161229.32,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2216.73,13.51,142.88,157.89,1523701.78,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1840.08,21.94,162.35,297.4,1618069.08,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2800.45,13.22,131.86,190.78,1468097.72,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2778.21,22.55,147.57,225.34,1401343.12,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2466.45,17.17,114.18,197.09,1719650.02,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2000.275,14.92,116.73,166.11,1870160.59,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2789.47,10.56,119.96,178.85,1057694.35,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2397.38,14.56,89.88,267.51,1405349.77,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3003.2,13.98,97.28,245.29,2334637.55,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2618.73,8.71,175.12,297.12,1588594.33,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2789.17,13.91,200.32,193.3,1643346.93,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2439.33,10.98,183.69,127.38,2083634.27,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2674.35,17.93,67.07,153.57,1249377.75,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2997.06,21.53,63.21,108.73,1483019.69,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2108.28,8.87,72.37,226.02,1908422.45,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1213.88,23.56,125.38,144.85,2119451.12,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1846.27,14.36,119.96,179.975,317428.35,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2194.97,10.12,96.45,327.83,1131665.6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2037.44,18.79,176.28,145.76,1000817.35,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1376.72,12.77,159.3,145.4,1438087.45,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1184.47,14.59,99.64,280.3,1038663.61,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1629.42,12.98,102.67,107.5,1832052.75,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2403.87,10.92,142.69,248.2,1586205.17,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2790.17,18.62,119.96,144.75,1944595.08,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2458.28,13.57,98.67,100.57,1976503.98,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2528.71,7.82,110.63,282.34,1839543.01,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1959.59,17.76,97.36,235.39,1332104.72,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1128.96,8.97,66.75,179.975,1552138.77,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1772.39,9.23,111.21,202.06,1269563.05,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1870.62,20.96,108.16,215.95,817632.34,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1751.47,15.095,69.57,106.07,1976893.92,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2027.35,3.42,145.84,186.7,1457967.69,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2220.71,18.11,139.33,124.27,748694.02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2426.51,13.48,147.83,96.66,1768474.79,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1860.94,13.91,89.28,204.66,1388025.54,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1048.12,13.43,40.66,249.49,470098.01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1758.56,16.16,138.69,157,813135.36,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2021.86,11.24,93.44,167.28,1149694.42,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2611.4,22.38,84.37,111.71,1605256.03,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1716.1,7.62,69.72,180.43,1894009.99,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2256.27,17.22,108.99,225.6,1876884.47,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2145.04,18.21,183.09,227.49,1801431.48,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2021.95,11.2,99.78,212.71,1482818.81,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2000.275,9.88,76.41,142.89,2361116.16,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1669.58,20.09,146.08,140.99,1849935.62,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1712.41,10.05,126.91,227.72,1611052.68,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1994.05,11.97,35.23,228.72,1783294.05,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1679.93,19.44,146.49,169.68,1300482.5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2254.01,15.17,205.14,154.43,1471378.2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1643.4,6.01,119.96,250.03,459022.98,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2113.15,23.74,70.57,158.4,1306626.17,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1949.91,12.35,119.96,224.76,2379944.01,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2107.46,12.99,116.99,171.79,1574187.64,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1770.13,16.28,159.62,117.15,1553369.89,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1830.46,18.13,124.22,276.74,1999302.05,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2048,24.81,175.68,187.2,1678912.71,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2101.04,6.7,153.22,137.36,1106758.1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1997.9,19.13,188.09,96.55,1511828.76,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2852.68,15.095,166.41,102.6,932390.44,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1504.63,14.31,119.96,157.63,1591806.09,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2000.275,18.94,122.67,295.51,1081125.02,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1213.19,19.67,85.25,144.92,1964147.31,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2186.04,8.09,110.77,179.975,1244879.69,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1442.38,23.75,122.47,172.15,1087648.05,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
1860.84,7.21,116.6,109.13,1443584.01,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1813.97,9.32,173.69,151.61,1682695.91,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2140.45,13.69,106.79,103.14,896334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1723.6,24.62,82.72,128.64,1239366.7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1702.35,13.46,85.22,126.86,1552581.15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2717.93,14.84,146.2,65.77,2169184.27,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2142.28,22.16,63.87,270.77,235642.12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1719.47,13.5,119.96,192.66,1807581.6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1874.58,9.11,173.1,138.82,1308217.22,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2822.68,12.91,131.7,193.31,1252694.83,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1882.42,21.85,117.02,129.87,1159436.52,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1655.36,15.35,118.56,179.975,1318052.21,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1657.5,24.65,78.82,179.975,1810408.6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1725.44,18.69,85.71,191.38,1231606.76,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1702.75,11.78,112.19,144.66,2329296.01,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1360.18,15.26,130.85,63.97,1811933.39,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1437.9,10.73,119.96,90.35,1598986.06,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1585.34,11.66,123.7,179.975,1416971.94,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
2295.79,15.095,174.11,270.12,2094927.1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1809.38,20.09,184.21,225.19,2168009.84,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1896.42,19.31,119.96,113.1,919308.93,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2635.04,11.88,119.96,270.6,1149050.95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2647.5,15.095,80.37,206.99,1817315.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2000.275,15.095,74.03,219.3,1968340.47,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1684.57,24.41,140.72,206.77,1349829.73,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
